Dia	Mês	Ano	Hora	Velocidade 	Direção	Temperatura	Umidade 	Pressão
9	12	2015	22	9.193333345	45.19315883	23.975	91.01904762	1021.810667
9	12	2015	23	9.868333361	43.02296304	23.43902439	91.44444444	1021.2965
10	12	2015	0	9.702777778	39.34506861	23.63333333	91.52777778	1020.876167
10	12	2015	1	9.402222241	37.44231593	23.51724138	93.31746032	1020.683167
10	12	2015	2	9.84444446	32.84317316	23.25490196	94.30645161	1020.771
10	12	2015	3	9.884444449	28.45499265	22.39506173	96	1020.895333
10	12	2015	4	10.4	30.02065476	22.58695652	95.25714286	1020.977167
10	12	2015	5	10.97944443	26.79781914	22.21311475	94.42105263	1021.202
10	12	2015	6	10.34888888	25.38987455	22.59444444	92.7826087	1021.556
10	12	2015	7	8.664024411	25.30882502	23.47692308	90.39655172	1021.755183
10	12	2015	8	7.215384667	28.71112531	25.92307692	74.46153846	1022.434615
10	12	2015	9	6.847777804	30.24628247	26.3960396	70.67777778	1022.294667
10	12	2015	10	7.066666672	29.60184498	27.81617647	60.81666667	1022.036667
10	12	2015	11	6.822777775	18.03905483	29.39772727	49.37222222	1021.518
10	12	2015	12	8.407222243	65.79591564	29.36842105	56.08333333	1021.041667
10	12	2015	13	11.86166664	70.21550789	28.56804734	62.67777778	1020.300667
10	12	2015	14	12.07333332	69.29004205	28.34615385	64.95774648	1019.889667
10	12	2015	15	11.42111111	63.78643286	28.15384615	64.71111111	1019.514167
10	12	2015	16	11.20611112	60.58701745	27.464	63.72151899	1019.461667
10	12	2015	17	10.71111111	51.79799832	26.71428571	64.86046512	1019.604833
10	12	2015	18	10.33666669	47.89091482	25.31034483	73.38636364	1019.899167
10	12	2015	19	10.61555559	44.88260366	24.44230769	81.8	1020.187667
10	12	2015	20	11.555	42.46677141	24.57142857	87.23404255	1020.421833
10	12	2015	21	11.36055555	36.70394713	23.48421053	89.60655738	1020.722667
10	12	2015	22	10.125	29.67979574	23.29166667	92.18888889	1020.865
10	12	2015	23	8.755555606	23.16173558	22.76	93.72413793	1020.688833
11	12	2015	0	9.684444467	25.39056295	22.64341085	94.31182796	1020.3455
11	12	2015	1	10.45388889	27.96402612	21.33707865	95.40425532	1020.0445
11	12	2015	2	9.083333336	22.57731205	21.17977528	95.06666667	1020.040333
11	12	2015	3	10.20777779	25.81835883	21.23255814	95.33333333	1019.9365
11	12	2015	4	10.41555556	30.96416137	21.42553191	95.65625	1020.049
11	12	2015	5	6.493888889	5.220606603	21.66060606	96.83333333	1021.019
11	12	2015	6	6.051111117	343.5825653	21.63803681	95.07317073	1021.583333
11	12	2015	7	6.922777775	17.56226777	22.54954955	89.6741573	1021.803667
11	12	2015	8	7.566666683	18.83783345	25.34027778	75.15555556	1021.917167
11	12	2015	9	5.641111112	17.89286994	27.02840909	66.46590909	1022.001833
